AZD5363,"AZ12618466,AZ13535704",A549
AZD5363,"AZ12618466,AZ13535704",C32
AZD5363,"AZ12618466,AZ13535704",HCC1143
AZD5363,"AZ12618466,AZ13535704",HCC1187
AZD5363,"AZ12618466,AZ13535704",HCC1395
AZD5363,"AZ12618466,AZ13535704",HCC1419
AZD5363,"AZ12618466,AZ13535704",HCC1428
AZD5363,"AZ12618466,AZ13535704",HCC1500
AZD5363,"AZ12618466,AZ13535704",HCC1569
AZD5363,"AZ12618466,AZ13535704",HCC1806
AZD5363,"AZ12618466,AZ13535704",HCC1937
AZD5363,"AZ12618466,AZ13535704",HCC1954
AZD5363,"AZ12618466,AZ13535704",HCC38
AZD5363,"AZ12618466,AZ13535704",HCC70
AZD5363,"AZ12618466,AZ13535704",J82
AZD5363,"AZ12618466,AZ13535704",KATOIII
AZD5363,"AZ12618466,AZ13535704",MCF7
AZD5363,"AZ12618466,AZ13535704",RT4
AZD5363,"AZ12618466,AZ13535704",SW48
AZD5363,"AZ12618466,AZ13535704",SW780
AZD5363,"AZ12618466,AZ13535704",SW900
AZD5363,"AZ12618466,AZ13535704",SW948
AZD5363,"AZ12618466,AZ13535704",TCCSUP
AZD5363,AZ13135223,22RV1
AZD5363,AZ13135223,A549
AZD5363,AZ13135223,C32
AZD5363,AZ13135223,HCC1143
AZD5363,AZ13135223,HCC1187
AZD5363,AZ13135223,HCC1395
AZD5363,AZ13135223,HCC1419
AZD5363,AZ13135223,HCC1428
AZD5363,AZ13135223,HCC1500
AZD5363,AZ13135223,HCC1569
AZD5363,AZ13135223,HCC1806
AZD5363,AZ13135223,HCC1937
AZD5363,AZ13135223,HCC1954
AZD5363,AZ13135223,HCC38
AZD5363,AZ13135223,HCC70
AZD5363,AZ13135223,J82
AZD5363,AZ13135223,KATOIII
AZD5363,AZ13135223,MCF7
AZD5363,AZ13135223,RT4
AZD5363,AZ13135223,SW48
AZD5363,AZ13135223,SW780
AZD5363,AZ13135223,SW900
AZD5363,AZ13135223,SW948
AZD5363,AZ13135223,TCCSUP
AZD5363,AZ13242274,22RV1
AZD5363,AZ13242274,A549
AZD5363,AZ13242274,C32
AZD5363,AZ13242274,HCC1143
AZD5363,AZ13242274,HCC1187
AZD5363,AZ13242274,HCC1395
AZD5363,AZ13242274,HCC1419
AZD5363,AZ13242274,HCC1428
AZD5363,AZ13242274,HCC1500
AZD5363,AZ13242274,HCC1569
AZD5363,AZ13242274,HCC1806
AZD5363,AZ13242274,HCC1937
AZD5363,AZ13242274,HCC1954
AZD5363,AZ13242274,HCC38
AZD5363,AZ13242274,HCC70
AZD5363,AZ13242274,J82
AZD5363,AZ13242274,KATOIII
AZD5363,AZ13242274,MCF7
AZD5363,AZ13242274,RT4
AZD5363,AZ13242274,SW48
AZD5363,AZ13242274,SW780
AZD5363,AZ13242274,SW900
AZD5363,AZ13242274,SW948
AZD5363,AZ13242274,TCCSUP
AZD5363,AZD6738,22RV1
AZD5363,AZD6738,A549
AZD5363,AZD6738,C32
AZD5363,AZD6738,HCC1143
AZD5363,AZD6738,HCC1187
AZD5363,AZD6738,HCC1395
AZD5363,AZD6738,HCC1419
AZD5363,AZD6738,HCC1428
AZD5363,AZD6738,HCC1500
AZD5363,AZD6738,HCC1569
AZD5363,AZD6738,HCC1806
AZD5363,AZD6738,HCC1937
AZD5363,AZD6738,HCC1954
AZD5363,AZD6738,HCC38
AZD5363,AZD6738,HCC70
AZD5363,AZD6738,J82
AZD5363,AZD6738,KATOIII
AZD5363,AZD6738,MCF7
AZD5363,AZD6738,RT4
AZD5363,AZD6738,SW48
AZD5363,AZD6738,SW780
AZD5363,AZD6738,SW900
AZD5363,AZD6738,SW948
AZD5363,AZD6738,TCCSUP
AZD5363,AZ12849707,22RV1
AZD5363,AZ12849707,A549
AZD5363,AZ12849707,C32
AZD5363,AZ12849707,HCC1143
AZD5363,AZ12849707,HCC1187
AZD5363,AZ12849707,HCC1395
AZD5363,AZ12849707,HCC1419
AZD5363,AZ12849707,HCC1428
AZD5363,AZ12849707,HCC1500
AZD5363,AZ12849707,HCC1569
AZD5363,AZ12849707,HCC1806
AZD5363,AZ12849707,HCC1937
AZD5363,AZ12849707,HCC1954
AZD5363,AZ12849707,HCC38
AZD5363,AZ12849707,HCC70
AZD5363,AZ12849707,J82
AZD5363,AZ12849707,KATOIII
AZD5363,AZ12849707,MCF7
AZD5363,AZ12849707,RT4
AZD5363,AZ12849707,SW48
AZD5363,AZ12849707,SW780
AZD5363,AZ12849707,SW900
AZD5363,AZ12849707,SW948
AZD5363,AZ12849707,TCCSUP
AZD5363,AZD4320,22RV1
AZD5363,AZD4320,A549
AZD5363,AZD4320,C32
AZD5363,AZD4320,HCC1143
AZD5363,AZD4320,HCC1187
AZD5363,AZD4320,HCC1395
AZD5363,AZD4320,HCC1419
AZD5363,AZD4320,HCC1428
AZD5363,AZD4320,HCC1500
AZD5363,AZD4320,HCC1569
AZD5363,AZD4320,HCC1806
AZD5363,AZD4320,HCC1937
AZD5363,AZD4320,HCC1954
AZD5363,AZD4320,HCC38
AZD5363,AZD4320,HCC70
AZD5363,AZD4320,J82
AZD5363,AZD4320,KATOIII
AZD5363,AZD4320,MCF7
AZD5363,AZD4320,RT4
AZD5363,AZD4320,SW48
AZD5363,AZD4320,SW780
AZD5363,AZD4320,SW900
AZD5363,AZD4320,SW948
AZD5363,AZD4320,TCCSUP
AZD5363,AZ13453202,22RV1
AZD5363,AZ13453202,A549
AZD5363,AZ13453202,C32
AZD5363,AZ13453202,HCC1143
AZD5363,AZ13453202,HCC1187
AZD5363,AZ13453202,HCC1395
AZD5363,AZ13453202,HCC1419
AZD5363,AZ13453202,HCC1428
AZD5363,AZ13453202,HCC1500
AZD5363,AZ13453202,HCC1569
AZD5363,AZ13453202,HCC1806
AZD5363,AZ13453202,HCC1937
AZD5363,AZ13453202,HCC1954
AZD5363,AZ13453202,HCC38
AZD5363,AZ13453202,HCC70
AZD5363,AZ13453202,J82
AZD5363,AZ13453202,KATOIII
AZD5363,AZ13453202,MCF7
AZD5363,AZ13453202,RT4
AZD5363,AZ13453202,SW48
AZD5363,AZ13453202,SW780
AZD5363,AZ13453202,SW900
AZD5363,AZ13453202,SW948
AZD5363,AZ13453202,TCCSUP
AZD5363,AZ12799043,22RV1
AZD5363,AZ12799043,A549
AZD5363,AZ12799043,C32
AZD5363,AZ12799043,HCC1143
AZD5363,AZ12799043,HCC1187
AZD5363,AZ12799043,HCC1395
AZD5363,AZ12799043,HCC1419
AZD5363,AZ12799043,HCC1428
AZD5363,AZ12799043,HCC1500
AZD5363,AZ12799043,HCC1569
AZD5363,AZ12799043,HCC1806
AZD5363,AZ12799043,HCC1937
AZD5363,AZ12799043,HCC1954
AZD5363,AZ12799043,HCC38
AZD5363,AZ12799043,HCC70
AZD5363,AZ12799043,J82
AZD5363,AZ12799043,KATOIII
AZD5363,AZ12799043,MCF7
AZD5363,AZ12799043,RT4
AZD5363,AZ12799043,SW48
AZD5363,AZ12799043,SW780
AZD5363,AZ12799043,SW900
AZD5363,AZ12799043,SW948
AZD5363,AZ12799043,TCCSUP
AZD5363,AZD7762,22RV1
AZD5363,AZD7762,A549
AZD5363,AZD7762,C32
AZD5363,AZD7762,HCC1143
AZD5363,AZD7762,HCC1187
AZD5363,AZD7762,HCC1395
AZD5363,AZD7762,HCC1419
AZD5363,AZD7762,HCC1428
AZD5363,AZD7762,HCC1500
AZD5363,AZD7762,HCC1569
AZD5363,AZD7762,HCC1806
AZD5363,AZD7762,HCC1937
AZD5363,AZD7762,HCC1954
AZD5363,AZD7762,HCC38
AZD5363,AZD7762,HCC70
AZD5363,AZD7762,J82
AZD5363,AZD7762,KATOIII
AZD5363,AZD7762,MCF7
AZD5363,AZD7762,RT4
AZD5363,AZD7762,SW48
AZD5363,AZD7762,SW780
AZD5363,AZD7762,SW900
AZD5363,AZD7762,SW948
AZD5363,AZD7762,TCCSUP
AZD5363,AZ13146895,22RV1
AZD5363,AZ13146895,A549
AZD5363,AZ13146895,C32
AZD5363,AZ13146895,HCC1143
AZD5363,AZ13146895,HCC1187
AZD5363,AZ13146895,HCC1395
AZD5363,AZ13146895,HCC1419
AZD5363,AZ13146895,HCC1428
AZD5363,AZ13146895,HCC1500
AZD5363,AZ13146895,HCC1569
AZD5363,AZ13146895,HCC1806
AZD5363,AZ13146895,HCC1937
AZD5363,AZ13146895,HCC1954
AZD5363,AZ13146895,HCC38
AZD5363,AZ13146895,HCC70
AZD5363,AZ13146895,J82
AZD5363,AZ13146895,KATOIII
AZD5363,AZ13146895,MCF7
AZD5363,AZ13146895,RT4
AZD5363,AZ13146895,SW48
AZD5363,AZ13146895,SW780
AZD5363,AZ13146895,SW900
AZD5363,AZ13146895,SW948
AZD5363,AZ13146895,TCCSUP
AZD5363,AZ13250285,22RV1
AZD5363,AZ13250285,A549
AZD5363,AZ13250285,C32
AZD5363,AZ13250285,HCC1143
AZD5363,AZ13250285,HCC1187
AZD5363,AZ13250285,HCC1395
AZD5363,AZ13250285,HCC1419
AZD5363,AZ13250285,HCC1428
AZD5363,AZ13250285,HCC1500
AZD5363,AZ13250285,HCC1569
AZD5363,AZ13250285,HCC1806
AZD5363,AZ13250285,HCC1937
AZD5363,AZ13250285,HCC1954
AZD5363,AZ13250285,HCC38
AZD5363,AZ13250285,HCC70
AZD5363,AZ13250285,J82
AZD5363,AZ13250285,KATOIII
AZD5363,AZ13250285,MCF7
AZD5363,AZ13250285,RT4
AZD5363,AZ13250285,SW48
AZD5363,AZ13250285,SW780
AZD5363,AZ13250285,SW900
AZD5363,AZ13250285,SW948
AZD5363,AZ13250285,TCCSUP
AZD5363,Docetaxel,22RV1
AZD5363,Docetaxel,A549
AZD5363,Docetaxel,C32
AZD5363,Docetaxel,HCC1143
AZD5363,Docetaxel,HCC1187
AZD5363,Docetaxel,HCC1395
AZD5363,Docetaxel,HCC1419
AZD5363,Docetaxel,HCC1428
AZD5363,Docetaxel,HCC1500
AZD5363,Docetaxel,HCC1569
AZD5363,Docetaxel,HCC1806
AZD5363,Docetaxel,HCC1937
AZD5363,Docetaxel,HCC1954
AZD5363,Docetaxel,HCC38
AZD5363,Docetaxel,HCC70
AZD5363,Docetaxel,J82
AZD5363,Docetaxel,KATOIII
AZD5363,Docetaxel,MCF7
AZD5363,Docetaxel,RT4
AZD5363,Docetaxel,SW48
AZD5363,Docetaxel,SW780
AZD5363,Docetaxel,SW900
AZD5363,Docetaxel,SW948
AZD5363,Docetaxel,TCCSUP
AZD5363,"AZ13047864, Doxorubicin",22RV1
AZD5363,"AZ13047864, Doxorubicin",A549
AZD5363,"AZ13047864, Doxorubicin",C32
AZD5363,"AZ13047864, Doxorubicin",HCC1143
AZD5363,"AZ13047864, Doxorubicin",HCC1187
AZD5363,"AZ13047864, Doxorubicin",HCC1395
AZD5363,"AZ13047864, Doxorubicin",HCC1419
AZD5363,"AZ13047864, Doxorubicin",HCC1428
AZD5363,"AZ13047864, Doxorubicin",HCC1500
AZD5363,"AZ13047864, Doxorubicin",HCC1569
AZD5363,"AZ13047864, Doxorubicin",HCC1806
AZD5363,"AZ13047864, Doxorubicin",HCC1937
AZD5363,"AZ13047864, Doxorubicin",HCC1954
AZD5363,"AZ13047864, Doxorubicin",HCC38
AZD5363,"AZ13047864, Doxorubicin",HCC70
AZD5363,"AZ13047864, Doxorubicin",J82
AZD5363,"AZ13047864, Doxorubicin",KATOIII
AZD5363,"AZ13047864, Doxorubicin",MCF7
AZD5363,"AZ13047864, Doxorubicin",RT4
AZD5363,"AZ13047864, Doxorubicin",SW48
AZD5363,"AZ13047864, Doxorubicin",SW780
AZD5363,"AZ13047864, Doxorubicin",SW900
AZD5363,"AZ13047864, Doxorubicin",SW948
AZD5363,"AZ13047864, Doxorubicin",TCCSUP
AZD5363,Afatinib,22RV1
AZD5363,Afatinib,A549
AZD5363,Afatinib,C32
AZD5363,Afatinib,HCC1143
AZD5363,Afatinib,HCC1187
AZD5363,Afatinib,HCC1395
AZD5363,Afatinib,HCC1419
AZD5363,Afatinib,HCC1428
AZD5363,Afatinib,HCC1500
AZD5363,Afatinib,HCC1569
AZD5363,Afatinib,HCC1806
AZD5363,Afatinib,HCC1937
AZD5363,Afatinib,HCC1954
AZD5363,Afatinib,HCC38
AZD5363,Afatinib,HCC70
AZD5363,Afatinib,J82
AZD5363,Afatinib,KATOIII
AZD5363,Afatinib,MCF7
AZD5363,Afatinib,RT4
AZD5363,Afatinib,SW48
AZD5363,Afatinib,SW780
AZD5363,Afatinib,SW900
AZD5363,Afatinib,SW948
AZD5363,Afatinib,TCCSUP
AZD5363,"Iressa,Gefitinib,AZD1839",22RV1
AZD5363,"Iressa,Gefitinib,AZD1839",A549
AZD5363,"Iressa,Gefitinib,AZD1839",C32
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1143
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1187
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1395
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1419
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1428
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1500
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1569
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1806
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1937
AZD5363,"Iressa,Gefitinib,AZD1839",HCC1954
AZD5363,"Iressa,Gefitinib,AZD1839",HCC38
AZD5363,"Iressa,Gefitinib,AZD1839",HCC70
AZD5363,"Iressa,Gefitinib,AZD1839",J82
AZD5363,"Iressa,Gefitinib,AZD1839",KATOIII
AZD5363,"Iressa,Gefitinib,AZD1839",MCF7
AZD5363,"Iressa,Gefitinib,AZD1839",RT4
AZD5363,"Iressa,Gefitinib,AZD1839",SW48
AZD5363,"Iressa,Gefitinib,AZD1839",SW780
AZD5363,"Iressa,Gefitinib,AZD1839",SW900
AZD5363,"Iressa,Gefitinib,AZD1839",SW948
AZD5363,"Iressa,Gefitinib,AZD1839",TCCSUP
AZD5363,AZD8931,22RV1
AZD5363,AZD8931,A549
AZD5363,AZD8931,C32
AZD5363,AZD8931,HCC1143
AZD5363,AZD8931,HCC1187
AZD5363,AZD8931,HCC1395
AZD5363,AZD8931,HCC1419
AZD5363,AZD8931,HCC1428
AZD5363,AZD8931,HCC1500
AZD5363,AZD8931,HCC1569
AZD5363,AZD8931,HCC1806
AZD5363,AZD8931,HCC1937
AZD5363,AZD8931,HCC1954
AZD5363,AZD8931,HCC38
AZD5363,AZD8931,HCC70
AZD5363,AZD8931,J82
AZD5363,AZD8931,KATOIII
AZD5363,AZD8931,MCF7
AZD5363,AZD8931,RT4
AZD5363,AZD8931,SW48
AZD5363,AZD8931,SW780
AZD5363,AZD8931,SW900
AZD5363,AZD8931,SW948
AZD5363,AZD8931,TCCSUP
AZD5363,"AZ13590091,AZ12756122",22RV1
AZD5363,"AZ13590091,AZ12756122",A549
AZD5363,"AZ13590091,AZ12756122",C32
AZD5363,"AZ13590091,AZ12756122",HCC1143
AZD5363,"AZ13590091,AZ12756122",HCC1187
AZD5363,"AZ13590091,AZ12756122",HCC1395
AZD5363,"AZ13590091,AZ12756122",HCC1419
AZD5363,"AZ13590091,AZ12756122",HCC1428
AZD5363,"AZ13590091,AZ12756122",HCC1500
AZD5363,"AZ13590091,AZ12756122",HCC1569
AZD5363,"AZ13590091,AZ12756122",HCC1806
AZD5363,"AZ13590091,AZ12756122",HCC1937
AZD5363,"AZ13590091,AZ12756122",HCC1954
AZD5363,"AZ13590091,AZ12756122",HCC38
AZD5363,"AZ13590091,AZ12756122",HCC70
AZD5363,"AZ13590091,AZ12756122",J82
AZD5363,"AZ13590091,AZ12756122",KATOIII
AZD5363,"AZ13590091,AZ12756122",MCF7
AZD5363,"AZ13590091,AZ12756122",RT4
AZD5363,"AZ13590091,AZ12756122",SW48
AZD5363,"AZ13590091,AZ12756122",SW780
AZD5363,"AZ13590091,AZ12756122",SW900
AZD5363,"AZ13590091,AZ12756122",SW948
AZD5363,"AZ13590091,AZ12756122",TCCSUP
AZD5363,AZD4547,22RV1
AZD5363,AZD4547,A549
AZD5363,AZD4547,C32
AZD5363,AZD4547,HCC1143
AZD5363,AZD4547,HCC1187
AZD5363,AZD4547,HCC1395
AZD5363,AZD4547,HCC1419
AZD5363,AZD4547,HCC1428
AZD5363,AZD4547,HCC1500
AZD5363,AZD4547,HCC1569
AZD5363,AZD4547,HCC1806
AZD5363,AZD4547,HCC1937
AZD5363,AZD4547,HCC1954
AZD5363,AZD4547,HCC38
AZD5363,AZD4547,HCC70
AZD5363,AZD4547,J82
AZD5363,AZD4547,KATOIII
AZD5363,AZD4547,MCF7
AZD5363,AZD4547,RT4
AZD5363,AZD4547,SW48
AZD5363,AZD4547,SW780
AZD5363,AZD4547,SW900
AZD5363,AZD4547,SW948
AZD5363,AZD4547,TCCSUP
AZD5363,"Gemcitibine,Gemzar",22RV1
AZD5363,"Gemcitibine,Gemzar",A549
AZD5363,"Gemcitibine,Gemzar",C32
AZD5363,"Gemcitibine,Gemzar",HCC1143
AZD5363,"Gemcitibine,Gemzar",HCC1187
AZD5363,"Gemcitibine,Gemzar",HCC1395
AZD5363,"Gemcitibine,Gemzar",HCC1419
AZD5363,"Gemcitibine,Gemzar",HCC1428
AZD5363,"Gemcitibine,Gemzar",HCC1500
AZD5363,"Gemcitibine,Gemzar",HCC1569
AZD5363,"Gemcitibine,Gemzar",HCC1806
AZD5363,"Gemcitibine,Gemzar",HCC1937
AZD5363,"Gemcitibine,Gemzar",HCC1954
AZD5363,"Gemcitibine,Gemzar",HCC38
AZD5363,"Gemcitibine,Gemzar",HCC70
AZD5363,"Gemcitibine,Gemzar",J82
AZD5363,"Gemcitibine,Gemzar",KATOIII
AZD5363,"Gemcitibine,Gemzar",MCF7
AZD5363,"Gemcitibine,Gemzar",RT4
AZD5363,"Gemcitibine,Gemzar",SW48
AZD5363,"Gemcitibine,Gemzar",SW780
AZD5363,"Gemcitibine,Gemzar",SW900
AZD5363,"Gemcitibine,Gemzar",SW948
AZD5363,"Gemcitibine,Gemzar",TCCSUP
AZD5363,AZD7032,22RV1
AZD5363,AZD7032,A549
AZD5363,AZD7032,C32
AZD5363,AZD7032,HCC1143
AZD5363,AZD7032,HCC1187
AZD5363,AZD7032,HCC1395
AZD5363,AZD7032,HCC1419
AZD5363,AZD7032,HCC1428
AZD5363,AZD7032,HCC1500
AZD5363,AZD7032,HCC1569
AZD5363,AZD7032,HCC1806
AZD5363,AZD7032,HCC1937
AZD5363,AZD7032,HCC1954
AZD5363,AZD7032,HCC38
AZD5363,AZD7032,HCC70
AZD5363,AZD7032,J82
AZD5363,AZD7032,KATOIII
AZD5363,AZD7032,MCF7
AZD5363,AZD7032,RT4
AZD5363,AZD7032,SW48
AZD5363,AZD7032,SW780
AZD5363,AZD7032,SW900
AZD5363,AZD7032,SW948
AZD5363,AZD7032,TCCSUP
AZD5363,IGF-OSI,22RV1
AZD5363,IGF-OSI,A549
AZD5363,IGF-OSI,C32
AZD5363,IGF-OSI,HCC1143
AZD5363,IGF-OSI,HCC1187
AZD5363,IGF-OSI,HCC1395
AZD5363,IGF-OSI,HCC1419
AZD5363,IGF-OSI,HCC1428
AZD5363,IGF-OSI,HCC1500
AZD5363,IGF-OSI,HCC1569
AZD5363,IGF-OSI,HCC1806
AZD5363,IGF-OSI,HCC1937
AZD5363,IGF-OSI,HCC1954
AZD5363,IGF-OSI,HCC38
AZD5363,IGF-OSI,HCC70
AZD5363,IGF-OSI,J82
AZD5363,IGF-OSI,KATOIII
AZD5363,IGF-OSI,MCF7
AZD5363,IGF-OSI,RT4
AZD5363,IGF-OSI,SW48
AZD5363,IGF-OSI,SW780
AZD5363,IGF-OSI,SW900
AZD5363,IGF-OSI,SW948
AZD5363,IGF-OSI,TCCSUP
AZD5363,AZ13088546,22RV1
AZD5363,AZ13088546,A549
AZD5363,AZ13088546,C32
AZD5363,AZ13088546,HCC1143
AZD5363,AZ13088546,HCC1187
AZD5363,AZ13088546,HCC1395
AZD5363,AZ13088546,HCC1419
AZD5363,AZ13088546,HCC1428
AZD5363,AZ13088546,HCC1500
AZD5363,AZ13088546,HCC1569
AZD5363,AZ13088546,HCC1806
AZD5363,AZ13088546,HCC1937
AZD5363,AZ13088546,HCC1954
AZD5363,AZ13088546,HCC38
AZD5363,AZ13088546,HCC70
AZD5363,AZ13088546,J82
AZD5363,AZ13088546,KATOIII
AZD5363,AZ13088546,MCF7
AZD5363,AZ13088546,RT4
AZD5363,AZ13088546,SW48
AZD5363,AZ13088546,SW780
AZD5363,AZ13088546,SW900
AZD5363,AZ13088546,SW948
AZD5363,AZ13088546,TCCSUP
AZD5363,"AZ12879988,AZ10234562",22RV1
AZD5363,"AZ12879988,AZ10234562",A549
AZD5363,"AZ12879988,AZ10234562",C32
AZD5363,"AZ12879988,AZ10234562",HCC1143
AZD5363,"AZ12879988,AZ10234562",HCC1187
AZD5363,"AZ12879988,AZ10234562",HCC1395
AZD5363,"AZ12879988,AZ10234562",HCC1419
AZD5363,"AZ12879988,AZ10234562",HCC1428
AZD5363,"AZ12879988,AZ10234562",HCC1500
AZD5363,"AZ12879988,AZ10234562",HCC1569
AZD5363,"AZ12879988,AZ10234562",HCC1806
AZD5363,"AZ12879988,AZ10234562",HCC1937
AZD5363,"AZ12879988,AZ10234562",HCC1954
AZD5363,"AZ12879988,AZ10234562",HCC38
AZD5363,"AZ12879988,AZ10234562",HCC70
AZD5363,"AZ12879988,AZ10234562",J82
AZD5363,"AZ12879988,AZ10234562",KATOIII
AZD5363,"AZ12879988,AZ10234562",MCF7
AZD5363,"AZ12879988,AZ10234562",RT4
AZD5363,"AZ12879988,AZ10234562",SW48
AZD5363,"AZ12879988,AZ10234562",SW780
AZD5363,"AZ12879988,AZ10234562",SW900
AZD5363,"AZ12879988,AZ10234562",SW948
AZD5363,"AZ12879988,AZ10234562",TCCSUP
AZD5363,AZD1480,22RV1
AZD5363,AZD1480,A549
AZD5363,AZD1480,C32
AZD5363,AZD1480,HCC1143
AZD5363,AZD1480,HCC1187
AZD5363,AZD1480,HCC1395
AZD5363,AZD1480,HCC1419
AZD5363,AZD1480,HCC1428
AZD5363,AZD1480,HCC1500
AZD5363,AZD1480,HCC1569
AZD5363,AZD1480,HCC1806
AZD5363,AZD1480,HCC1937
